abandoned,air traffic control tower,belltower,bridge,casino,city,city_id,commercial,completed.year,country,country id,current,education,exhibition,floors above,government,height,hospital,hotel,id,industrial,is completed,is started,latitude,library,longitude,material,multiple,museum,name,number of purposes,observation,office,other,rank,religious,residential,retail,serviced apartments,started.year,telecommunications
FALSE,FALSE,FALSE,FALSE,FALSE,Dallas,1554,FALSE,2011,US,163,completed,FALSE,FALSE,23,FALSE,86,FALSE,TRUE,3238,FALSE,TRUE,TRUE,32.77563858,FALSE,-96.804039,concrete,FALSE,FALSE,Omni Dallas Hotel,1,FALSE,FALSE,FALSE,2051,FALSE,FALSE,FALSE,FALSE,2009,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Peoria,1659,FALSE,1984,US,163,completed,FALSE,FALSE,29,FALSE,85.94999695,FALSE,FALSE,9582,FALSE,TRUE,FALSE,40.69261169,FALSE,-89.5914917,concrete,FALSE,FALSE,Twin Towers 1,1,FALSE,FALSE,FALSE,2052,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Peoria,1659,FALSE,1984,US,163,completed,FALSE,FALSE,29,FALSE,85.94999695,FALSE,FALSE,9583,FALSE,TRUE,FALSE,40.69261932,FALSE,-89.59192657,concrete,FALSE,FALSE,Twin Towers 2,1,FALSE,FALSE,FALSE,2052,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1899,US,163,completed,FALSE,FALSE,22,FALSE,85.94999695,FALSE,FALSE,11145,FALSE,TRUE,TRUE,41.88230896,FALSE,-87.62489319,steel,FALSE,FALSE,6 North Michigan,1,FALSE,FALSE,FALSE,2054,FALSE,TRUE,FALSE,FALSE,1897,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Waco,1499,FALSE,1911,US,163,completed,FALSE,FALSE,21,FALSE,85.94999695,FALSE,FALSE,10384,FALSE,TRUE,TRUE,31.55706978,FALSE,-97.13200378,steel,FALSE,FALSE,Alico Building,1,FALSE,TRUE,FALSE,2055,FALSE,FALSE,FALSE,FALSE,1910,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1930,US,163,completed,FALSE,FALSE,20,FALSE,85.94999695,FALSE,FALSE,11372,FALSE,TRUE,FALSE,40.73981094,FALSE,-74.0021286,steel,FALSE,FALSE,80 8th Avenue,1,FALSE,TRUE,FALSE,2056,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,St. Louis,1693,FALSE,1970,US,163,completed,FALSE,FALSE,22,FALSE,85.83000183,FALSE,FALSE,15061,FALSE,TRUE,TRUE,38.62960815,FALSE,-90.18785095,concrete,FALSE,FALSE,500 Broadway Building,1,FALSE,TRUE,FALSE,2057,FALSE,FALSE,FALSE,FALSE,1969,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Pittsburgh,1661,FALSE,1928,US,163,completed,FALSE,FALSE,25,FALSE,85.65000153,FALSE,FALSE,23138,FALSE,TRUE,FALSE,40.43880844,FALSE,-79.99809265,steel,FALSE,FALSE,Lawyers Building,1,FALSE,TRUE,FALSE,2058,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Nashville,1640,FALSE,2013,US,163,completed,FALSE,FALSE,21,FALSE,85.44000244,FALSE,TRUE,20764,FALSE,TRUE,TRUE,36.15703964,FALSE,-86.77562714,concrete,FALSE,FALSE,Omni Hotel,1,FALSE,FALSE,FALSE,2059,FALSE,FALSE,FALSE,FALSE,2011,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,0,US,163,proposed,FALSE,FALSE,27,FALSE,85.34999847,FALSE,FALSE,20028,FALSE,FALSE,FALSE,40.69041824,FALSE,-73.99046326,concrete,FALSE,FALSE,88 Schermerhorn Street,1,FALSE,FALSE,FALSE,2060,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Houston,1593,FALSE,2014,US,163,completed,FALSE,FALSE,21,FALSE,85.34999847,FALSE,FALSE,18355,FALSE,TRUE,TRUE,29.75687027,FALSE,-95.39951324,concrete/steel,FALSE,FALSE,The Sovereign,1,FALSE,FALSE,FALSE,2061,FALSE,TRUE,FALSE,FALSE,2012,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,0,US,163,under construction,FALSE,FALSE,22,FALSE,85.33999634,FALSE,FALSE,19665,FALSE,FALSE,TRUE,41.89358139,FALSE,-87.63443756,concrete,FALSE,FALSE,640 North Wells Street,1,FALSE,FALSE,FALSE,2062,FALSE,TRUE,FALSE,FALSE,2016,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Boston,1524,FALSE,2012,US,163,completed,FALSE,FALSE,21,FALSE,85.33999634,FALSE,FALSE,15301,FALSE,TRUE,TRUE,42.3366394,FALSE,-71.09693146,steel,FALSE,FALSE,The Tree House Residence Hall at Massachusetts College of Art and Design,1,FALSE,FALSE,FALSE,2063,FALSE,TRUE,FALSE,FALSE,2010,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,2002,US,163,completed,FALSE,FALSE,20,FALSE,85.33999634,FALSE,FALSE,14124,FALSE,TRUE,TRUE,41.8651886,FALSE,-87.62156677,concrete,FALSE,FALSE,Museum Park Tower I,1,FALSE,FALSE,FALSE,2064,FALSE,TRUE,FALSE,FALSE,2000,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Michigan City,1628,FALSE,2009,US,163,completed,FALSE,FALSE,23,FALSE,85.22000122,FALSE,TRUE,9316,FALSE,TRUE,TRUE,41.71979141,FALSE,-86.89266205,concrete,FALSE,FALSE,Blue Chip Casino Spa Blu Tower,1,FALSE,FALSE,FALSE,2065,FALSE,FALSE,FALSE,FALSE,2007,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Philadelphia,1657,FALSE,1964,US,163,completed,FALSE,FALSE,22,FALSE,85.04000092,FALSE,FALSE,12486,FALSE,TRUE,TRUE,39.95357895,FALSE,-75.16716003,steel,FALSE,FALSE,Four Penn Center,1,FALSE,TRUE,FALSE,2066,FALSE,FALSE,FALSE,FALSE,1963,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Dallas,1554,FALSE,2015,US,163,completed,FALSE,FALSE,22,FALSE,85.04000092,FALSE,FALSE,21124,FALSE,TRUE,TRUE,32.79565811,FALSE,-96.80957031,concrete,FALSE,FALSE,Frost Tower,2,FALSE,TRUE,FALSE,2066,FALSE,FALSE,TRUE,FALSE,2013,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Philadelphia,1657,FALSE,2015,US,163,completed,FALSE,FALSE,24,FALSE,85,FALSE,FALSE,15195,FALSE,TRUE,TRUE,39.95706177,FALSE,-75.19164276,concrete,FALSE,FALSE,The Summit at University City,1,FALSE,FALSE,FALSE,2068,FALSE,TRUE,FALSE,FALSE,2014,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New Orleans,1636,FALSE,1939,US,163,completed,FALSE,FALSE,20,FALSE,85,TRUE,FALSE,23772,FALSE,TRUE,TRUE,29.95519066,FALSE,-90.07819366,steel,FALSE,FALSE,Medical Center of Louisiana Charity Hospital,1,FALSE,FALSE,FALSE,2069,FALSE,FALSE,FALSE,FALSE,1937,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1926,US,163,completed,TRUE,FALSE,20,FALSE,85,FALSE,FALSE,15379,FALSE,TRUE,TRUE,41.89648056,FALSE,-87.61956024,steel,FALSE,FALSE,Ward Memorial Building,1,FALSE,FALSE,FALSE,2069,FALSE,FALSE,FALSE,FALSE,1925,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1927,US,163,completed,FALSE,FALSE,23,FALSE,84.76000214,FALSE,FALSE,9241,FALSE,TRUE,FALSE,40.76436996,FALSE,-73.96620941,steel,FALSE,FALSE,Barbizon/63,1,FALSE,FALSE,FALSE,2071,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1969,US,163,completed,FALSE,FALSE,30,FALSE,84.75,FALSE,FALSE,15654,FALSE,TRUE,FALSE,41.95426178,FALSE,-87.64862061,concrete,FALSE,FALSE,Lake Park Plaza,1,FALSE,FALSE,FALSE,2072,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1927,US,163,completed,FALSE,FALSE,18,FALSE,84.75,FALSE,FALSE,11420,FALSE,TRUE,FALSE,40.75408173,FALSE,-73.99902344,concrete,FALSE,FALSE,Master Printers Building,1,FALSE,TRUE,FALSE,2073,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Cambridge,2139,FALSE,1964,US,163,completed,TRUE,FALSE,21,FALSE,84.43000031,FALSE,FALSE,13702,FALSE,TRUE,TRUE,42.36026001,FALSE,-71.08927917,concrete,FALSE,FALSE,Cecil and Ida Green Center for Earth Sciences,1,FALSE,FALSE,FALSE,2074,FALSE,FALSE,FALSE,FALSE,1962,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,St. Louis,1693,FALSE,1914,US,163,completed,FALSE,FALSE,21,FALSE,84.43000031,FALSE,FALSE,15072,FALSE,TRUE,FALSE,38.62854004,FALSE,-90.1905365,steel,FALSE,FALSE,Railway Exchange Building,1,FALSE,TRUE,FALSE,2074,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,West Sacramento,2274,FALSE,2009,US,163,completed,FALSE,FALSE,15,FALSE,84.43000031,FALSE,FALSE,18947,FALSE,TRUE,FALSE,38.58507156,FALSE,-121.5093079,steel,FALSE,FALSE,CalSTRS Building,1,FALSE,TRUE,FALSE,2076,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Evanston,2144,FALSE,1969,US,163,completed,FALSE,FALSE,22,FALSE,84.37000275,FALSE,FALSE,15727,FALSE,TRUE,TRUE,42.04713058,FALSE,-87.6806488,concrete,FALSE,FALSE,Chase Bank Building,1,FALSE,TRUE,FALSE,2077,FALSE,FALSE,FALSE,FALSE,1968,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Evanston,2144,FALSE,2007,US,163,completed,FALSE,FALSE,25,FALSE,84.23000336,FALSE,FALSE,15729,FALSE,TRUE,TRUE,42.04738998,FALSE,-87.68248749,concrete,FALSE,FALSE,Sherman Plaza,1,FALSE,FALSE,FALSE,2078,FALSE,TRUE,FALSE,FALSE,2004,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,2006,US,163,completed,FALSE,FALSE,21,FALSE,84.09999847,FALSE,FALSE,14129,FALSE,TRUE,TRUE,41.89471054,FALSE,-87.64349365,concrete,FALSE,FALSE,River Place on the Park,1,FALSE,FALSE,FALSE,2079,FALSE,TRUE,FALSE,FALSE,2005,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Baltimore,1514,FALSE,1963,US,163,completed,FALSE,FALSE,20,FALSE,84,TRUE,FALSE,23787,FALSE,TRUE,TRUE,39.2929306,FALSE,-76.61322784,steel,FALSE,FALSE,Mercy Medical Center Inpatient Tower,1,FALSE,FALSE,FALSE,2080,FALSE,FALSE,FALSE,FALSE,1958,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Pittsburgh,1661,FALSE,1952,US,163,completed,FALSE,FALSE,20,FALSE,84,FALSE,FALSE,22192,FALSE,TRUE,FALSE,40.44287872,FALSE,-80.00546265,steel,FALSE,FALSE,One Gateway Center,1,FALSE,TRUE,FALSE,2080,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Pittsburgh,1661,FALSE,1952,US,163,completed,FALSE,FALSE,20,FALSE,84,FALSE,FALSE,22191,FALSE,TRUE,FALSE,40.44223022,FALSE,-80.00460815,steel,FALSE,FALSE,Two Gateway Center,1,FALSE,TRUE,FALSE,2080,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Houston,1593,FALSE,2015,US,163,completed,FALSE,FALSE,24,FALSE,83.81999969,FALSE,FALSE,15700,FALSE,TRUE,TRUE,29.75206947,FALSE,-95.36837769,concrete,FALSE,FALSE,SkyHouse Houston,1,FALSE,FALSE,FALSE,2083,FALSE,TRUE,FALSE,FALSE,2013,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Tampa,1702,FALSE,0,US,163,under construction,FALSE,FALSE,23,FALSE,83.81999969,FALSE,FALSE,16195,FALSE,FALSE,TRUE,27.94791985,FALSE,-82.44693756,concrete,FALSE,FALSE,SkyHouse Channelside,1,FALSE,FALSE,FALSE,2084,FALSE,TRUE,FALSE,FALSE,2014,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Manchester (NH),1630,FALSE,1992,US,163,completed,FALSE,FALSE,20,FALSE,83.81999969,FALSE,FALSE,9749,FALSE,TRUE,FALSE,0,FALSE,0,steel,FALSE,FALSE,City Hall Plaza,1,FALSE,TRUE,FALSE,2085,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1906,US,163,completed,FALSE,FALSE,20,FALSE,83.81999969,FALSE,FALSE,11142,FALSE,TRUE,TRUE,41.87722015,FALSE,-87.62902069,steel,FALSE,FALSE,Fisher Building,1,FALSE,TRUE,FALSE,2085,FALSE,FALSE,FALSE,FALSE,1895,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Salt Lake City,1687,FALSE,1966,US,163,completed,FALSE,FALSE,25,FALSE,83.51999664,FALSE,FALSE,20080,FALSE,TRUE,TRUE,40.76897049,FALSE,-111.887001,concrete,FALSE,FALSE,136 E South Temple,1,FALSE,TRUE,FALSE,2087,FALSE,FALSE,FALSE,FALSE,1965,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Milwaukee,1634,FALSE,1927,US,163,completed,FALSE,FALSE,25,FALSE,83.51999664,FALSE,TRUE,16656,FALSE,TRUE,FALSE,43.03839874,FALSE,-87.91797638,steel,FALSE,FALSE,Hilton Milwaukee City Center,1,FALSE,FALSE,FALSE,2087,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Lubbock,1612,FALSE,1955,US,163,completed,FALSE,FALSE,20,FALSE,83.51999664,FALSE,FALSE,10366,FALSE,TRUE,TRUE,0,FALSE,0,steel,FALSE,FALSE,Metro Tower,1,FALSE,TRUE,FALSE,2089,FALSE,FALSE,FALSE,FALSE,1954,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Newport,1724,FALSE,2009,US,163,completed,FALSE,FALSE,21,FALSE,83.20999908,FALSE,FALSE,14130,FALSE,TRUE,TRUE,39.10044098,FALSE,-84.49059296,concrete,FALSE,FALSE,SouthShore Condominiums Tower 1,1,FALSE,FALSE,FALSE,2090,FALSE,TRUE,FALSE,FALSE,2007,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Houston,1593,FALSE,1982,US,163,completed,FALSE,FALSE,26,FALSE,83.19999695,FALSE,TRUE,11014,FALSE,TRUE,FALSE,29.73914909,FALSE,-95.46893311,concrete,FALSE,FALSE,Doubletree Guest Suites,1,FALSE,FALSE,FALSE,2091,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Seattle,1680,FALSE,1972,US,163,completed,FALSE,FALSE,21,FALSE,83,FALSE,FALSE,23524,FALSE,TRUE,FALSE,47.6090889,FALSE,-122.3320084,steel,FALSE,FALSE,Park Place,1,FALSE,TRUE,FALSE,2092,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1897,US,163,demolished,FALSE,FALSE,19,FALSE,83,FALSE,FALSE,15239,FALSE,TRUE,TRUE,40.70750046,FALSE,-74.01085663,steel,FALSE,FALSE,Gillender Building,1,FALSE,TRUE,FALSE,2093,FALSE,FALSE,FALSE,FALSE,1896,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1914,US,163,completed,FALSE,FALSE,13,FALSE,83,FALSE,FALSE,15126,FALSE,TRUE,TRUE,41.88389969,FALSE,-87.62711334,steel,FALSE,FALSE,Macy's at State Street,1,FALSE,FALSE,FALSE,2094,FALSE,FALSE,TRUE,FALSE,1901,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Kansas City,1633,FALSE,2018,US,163,under construction,FALSE,FALSE,24,FALSE,82.91000366,FALSE,FALSE,23417,FALSE,TRUE,TRUE,39.09666061,FALSE,-94.58171082,concrete,FALSE,FALSE,Two Light Tower,1,FALSE,FALSE,FALSE,2095,FALSE,TRUE,FALSE,FALSE,2016,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Billings,1519,FALSE,1985,US,163,completed,FALSE,FALSE,20,FALSE,82.91000366,FALSE,FALSE,9738,FALSE,TRUE,TRUE,45.78342819,FALSE,-108.5121002,steel,FALSE,FALSE,First Interstate Center,1,FALSE,TRUE,FALSE,2096,FALSE,FALSE,FALSE,FALSE,1984,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1912,US,163,completed,FALSE,FALSE,19,FALSE,82.91000366,FALSE,FALSE,15604,FALSE,TRUE,TRUE,40.73709869,FALSE,-73.9931488,steel,FALSE,FALSE,102 5th Avenue,1,FALSE,TRUE,FALSE,2097,FALSE,FALSE,FALSE,FALSE,1910,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Cincinnati,1550,FALSE,1949,US,163,completed,FALSE,FALSE,19,FALSE,82.91000366,FALSE,TRUE,23356,FALSE,TRUE,TRUE,39.1020813,FALSE,-84.51394653,steel,FALSE,FALSE,Crown Plaza Cincinnati,2,FALSE,FALSE,FALSE,2097,FALSE,TRUE,FALSE,FALSE,1947,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,2014,US,163,completed,FALSE,FALSE,26,FALSE,82.90000153,FALSE,FALSE,17691,FALSE,TRUE,TRUE,41.89102936,FALSE,-87.63490295,concrete,FALSE,FALSE,Franklin / Illinois Apartments,1,FALSE,FALSE,FALSE,2099,FALSE,TRUE,FALSE,FALSE,2013,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Detroit,1559,FALSE,1916,US,163,completed,FALSE,FALSE,19,FALSE,82.90000153,FALSE,FALSE,17922,FALSE,TRUE,TRUE,42.33557129,FALSE,-83.05042267,steel,FALSE,FALSE,David Whitney Building,1,FALSE,TRUE,FALSE,2100,FALSE,FALSE,FALSE,FALSE,1915,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Minneapolis,1627,FALSE,2003,US,163,completed,FALSE,FALSE,22,FALSE,82.44999695,FALSE,TRUE,14595,FALSE,TRUE,TRUE,44.97893143,FALSE,-93.27516937,steel/concrete,FALSE,FALSE,Loews Minneapolis Hotel,1,FALSE,FALSE,FALSE,2101,FALSE,FALSE,FALSE,FALSE,2000,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1962,US,163,completed,FALSE,FALSE,29,FALSE,82.30000305,FALSE,FALSE,15681,FALSE,TRUE,TRUE,41.98625946,FALSE,-87.65437317,concrete,FALSE,FALSE,Hollywood Towers North,1,FALSE,FALSE,FALSE,2102,FALSE,TRUE,FALSE,FALSE,1961,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1962,US,163,completed,FALSE,FALSE,29,FALSE,82.30000305,FALSE,FALSE,15682,FALSE,TRUE,TRUE,41.98577881,FALSE,-87.65435791,concrete,FALSE,FALSE,Hollywood Towers South,1,FALSE,FALSE,FALSE,2102,FALSE,TRUE,FALSE,FALSE,1961,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1951,US,163,completed,FALSE,FALSE,26,FALSE,82.30000305,FALSE,FALSE,9069,FALSE,TRUE,TRUE,41.89862823,FALSE,-87.61875153,steel,FALSE,FALSE,860 North Lake Shore Drive,1,FALSE,FALSE,FALSE,2104,FALSE,TRUE,FALSE,FALSE,1949,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1951,US,163,completed,FALSE,FALSE,26,FALSE,82.30000305,FALSE,FALSE,9070,FALSE,TRUE,TRUE,41.89899826,FALSE,-87.61889648,steel,FALSE,FALSE,880 North Lake Shore Drive,1,FALSE,FALSE,FALSE,2104,FALSE,TRUE,FALSE,FALSE,1949,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Nashville,1640,FALSE,2014,US,163,completed,FALSE,FALSE,23,FALSE,82.30000305,FALSE,FALSE,20760,FALSE,TRUE,TRUE,36.15356064,FALSE,-86.78633881,concrete,FALSE,FALSE,Twelve | Twelve,1,FALSE,FALSE,FALSE,2106,FALSE,TRUE,FALSE,FALSE,2013,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1914,US,163,completed,FALSE,FALSE,21,FALSE,82.30000305,FALSE,FALSE,15128,FALSE,TRUE,TRUE,41.88290024,FALSE,-87.62493896,steel,FALSE,FALSE,Michigan Boulevard Building,1,FALSE,TRUE,FALSE,2107,FALSE,FALSE,FALSE,FALSE,1913,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Chicago,1539,FALSE,1929,US,163,completed,FALSE,FALSE,22,FALSE,82.22000122,FALSE,FALSE,14611,FALSE,TRUE,TRUE,41.80458832,FALSE,-87.58444977,concrete,FALSE,FALSE,The Powhatan,1,FALSE,FALSE,FALSE,2108,FALSE,TRUE,FALSE,FALSE,1927,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Birmingham (AL),1518,FALSE,1940,US,163,completed,FALSE,FALSE,16,FALSE,82.19999695,TRUE,FALSE,23855,FALSE,TRUE,FALSE,33.50588989,FALSE,-86.80133057,steel,FALSE,FALSE,Jefferson Tower,1,FALSE,FALSE,FALSE,2109,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Minneapolis,1627,FALSE,1966,US,163,completed,FALSE,FALSE,27,FALSE,82.09999847,FALSE,FALSE,23375,FALSE,TRUE,TRUE,44.98311996,FALSE,-93.26576996,concrete,FALSE,FALSE,River Towers B,1,FALSE,FALSE,FALSE,2110,FALSE,TRUE,FALSE,FALSE,1964,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1929,US,163,completed,FALSE,FALSE,27,FALSE,82,FALSE,TRUE,11421,FALSE,TRUE,FALSE,40.76805115,FALSE,-73.98500824,steel,FALSE,FALSE,Henry Hudson Hotel,1,FALSE,FALSE,FALSE,2111,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2010,US,163,completed,FALSE,FALSE,24,FALSE,82,FALSE,TRUE,15046,FALSE,TRUE,TRUE,40.75529099,FALSE,-73.97296143,concrete,FALSE,FALSE,Lexington House,1,FALSE,FALSE,FALSE,2112,FALSE,FALSE,FALSE,FALSE,2008,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Nashville,1640,FALSE,1999,US,163,completed,FALSE,FALSE,23,FALSE,82,FALSE,FALSE,20761,FALSE,TRUE,FALSE,36.16239929,FALSE,-86.78103638,concrete,FALSE,FALSE,The Cumberland Apartments,1,FALSE,FALSE,FALSE,2113,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1930,US,163,completed,FALSE,FALSE,21,FALSE,82,FALSE,FALSE,11856,FALSE,TRUE,FALSE,40.75157928,FALSE,-73.98681641,steel,FALSE,FALSE,Lefcourt Empire Building,1,FALSE,TRUE,FALSE,2114,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Seattle,1680,FALSE,1969,US,163,completed,FALSE,FALSE,20,FALSE,82,FALSE,FALSE,23520,FALSE,TRUE,FALSE,47.61404037,FALSE,-122.3371811,steel,FALSE,FALSE,Plaza 600,1,FALSE,TRUE,FALSE,2115,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1909,US,163,completed,FALSE,FALSE,18,FALSE,82,FALSE,TRUE,11741,FALSE,TRUE,FALSE,40.764431,FALSE,-73.97450256,steel,FALSE,FALSE,The Plaza Residences,2,FALSE,FALSE,FALSE,2116,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Houston,1593,FALSE,2012,US,163,completed,FALSE,FALSE,14,FALSE,81.98999786,TRUE,FALSE,23734,FALSE,TRUE,FALSE,29.70853043,FALSE,-95.40248871,concrete,FALSE,FALSE,Texas Children's Hospital Pavilion for Women,1,FALSE,FALSE,FALSE,2117,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Houston,1593,FALSE,1975,US,163,completed,FALSE,FALSE,25,FALSE,81.69999695,FALSE,FALSE,11016,FALSE,TRUE,FALSE,29.74539948,FALSE,-95.47148132,concrete,FALSE,FALSE,The St. James,1,FALSE,FALSE,FALSE,2118,FALSE,TRUE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,2014,US,163,completed,FALSE,FALSE,27,FALSE,81.69000244,FALSE,FALSE,16689,FALSE,TRUE,TRUE,40.75214005,FALSE,-74.00427246,concrete,FALSE,FALSE,Avalon West Chelsea,1,FALSE,FALSE,FALSE,2119,FALSE,TRUE,FALSE,FALSE,2012,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,New York City,1641,FALSE,1910,US,163,completed,FALSE,FALSE,20,FALSE,81.69000244,FALSE,FALSE,11535,FALSE,TRUE,FALSE,40.746521,FALSE,-73.98548889,masonry,FALSE,FALSE,303 5th Avenue,1,FALSE,TRUE,FALSE,2120,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Syracuse,1696,FALSE,1966,US,163,completed,FALSE,FALSE,19,FALSE,81.69000244,FALSE,FALSE,12313,FALSE,TRUE,FALSE,43.0451088,FALSE,-76.15046692,steel,FALSE,FALSE,AXA Tower I,1,FALSE,TRUE,FALSE,2121,FALSE,FALSE,FALSE,FALSE,0,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Seattle,1680,FALSE,2013,US,163,completed,FALSE,FALSE,24,FALSE,81.40000153,FALSE,FALSE,23483,FALSE,TRUE,TRUE,47.61557007,FALSE,-122.3409119,concrete,FALSE,FALSE,Via6 North Tower,1,FALSE,FALSE,FALSE,2122,FALSE,TRUE,FALSE,FALSE,2011,FALSE
FALSE,FALSE,FALSE,FALSE,FALSE,Seattle,1680,FALSE,2013,US,163,completed,FALSE,FALSE,24,FALSE,81.40000153,FALSE,FALSE,23482,FALSE,TRUE,TRUE,47.61513138,FALSE,-122.3402328,concrete,FALSE,FALSE,Via6 South Tower,1,FALSE,FALSE,FALSE,2122,FALSE,TRUE,FALSE,FALSE,2011,FALSE
